word_count,sentence_count,avg_word_length,noun_count,verb_count,adj_count,adv_count,entity_count,person_count,org_count,location_count,sentiment_polarity,sentiment_subjectivity,unique_words,lexical_diversity,label,text
41,4,4.829268292682927,12,5,4,2,1,0,0,1,0.2854166666666667,0.6104166666666666,35,0.8536585365853658,1,Click here to verify your information Most Popular Watches of All Trademarks In our online store you
2856,138,4.723739495798319,716,347,219,111,119,4,34,5,0.16922631443921282,0.5006816169664773,881,0.3084733893557423,1,"Suspicious login attempt detected Â Free Personal and Business Grants Â "" Qualify for at least $25,0"
33,4,5.212121212121212,9,7,2,0,4,1,1,1,1.0,0.65,29,0.8787878787878788,1,Survey: Help us improve Looking for a perfect gift ? Get a Rolex. Watches from the best brands at Re
244,15,4.864754098360656,52,19,19,2,28,13,2,6,0.08412698412698413,0.2295634920634921,136,0.5573770491803278,0,You have 253087 unread messages closure of famous department of linguistics we have just heard that 
747,199,5.0602409638554215,196,32,45,7,138,33,22,21,0.021358748778103613,0.2952101661779081,419,0.5609103078982597,0,Project update for Mercury sum : ref . on formal models of discourse content - length : 5679 a coupl
21,1,5.428571428571429,5,3,4,1,3,2,0,0,0.3424242424242424,0.571969696969697,21,1.0,1,New features available Love consultants recommend herbal products Find out why Hugh Grant always get
106,9,5.018867924528302,18,15,2,2,9,0,5,4,0.06273148148148149,0.387962962962963,37,0.3490566037735849,1,"Confirm your shipping address Dear Customer, Due to the congestion in all FedEx users accounts, FedE"
34,4,4.970588235294118,10,6,0,0,3,1,0,0,0.0,0.0,26,0.7647058823529411,1,Meeting scheduled for Thursday You have an E-Card from...? Your flatmate made you this card from Aud
280,27,4.010714285714286,53,20,12,26,37,5,9,2,0.0870909090909091,0.658969696969697,142,0.5071428571428571,0,Newsletter for December Re: [opensuse] Re: Does anyone know how to change KDE3KMix to KDE4KMix? ----
437,72,6.308924485125858,132,22,13,1,77,11,16,1,-0.03977591036414565,0.6718487394957984,231,0.528604118993135,0,URGENT: Your account will be suspended From razor-users-admin@lists.sourceforge.net Thu Oct 3 12:23:
237,9,4.7594936708860756,42,38,13,8,28,1,16,0,0.175,0.3216049382716049,143,0.6033755274261603,0,"Microsoft: Security code for verification [cw-discuss] How to use IME in MS Office 2003? Hello all, "
168,11,4.648809523809524,27,16,13,14,14,2,3,0,0.06215538847117796,0.6527360066833751,100,0.5952380952380952,0,Password changed successfully Re: [Python-Dev] 2.6 and 3.0 project management > 'critical' is fine (
349,20,4.35243553008596,150,26,24,3,19,2,8,0,0.038802083333333334,0.3697916666666667,173,0.49570200573065903,0,Warning: Your email will be deleted [UAI] Postdoctoral position at RPI I have funding for a postdoc 
166,9,4.0,28,23,9,6,15,9,0,0,0.14814836678473042,0.48664895710350253,109,0.6566265060240963,0,"New comment on your post re : li sun jeff , i met with li sun last night and i shall take her for th"
70,6,4.3,9,11,7,1,7,1,4,0,0.007142857142857133,0.7841269841269841,59,0.8428571428571429,0,"Suspicious login attempt detected Re: [opensuse] Defragging: possible? necessary? On Tue, 19 Feb 200"
386,20,4.567357512953368,80,49,40,18,12,2,3,0,0.112001287001287,0.43857786357786366,223,0.5777202072538861,0,"Quarterly report attached Re: [FoRK] Open service analysis On Oct 9, 2007, at 3:27 PM, Luis Villa wr"
17,1,3.1176470588235294,5,2,0,0,2,1,0,0,0.0,0.0,17,1.0,0,Your order has been shipped Nah im goin 2 the wrks with j wot bout u?
404,25,5.50990099009901,106,47,17,7,58,11,27,5,0.28886554621848737,0.41925770308123256,218,0.5396039603960396,0,Your refund is ready to be claimed Best practices for managing the Exchange 2007 migration process W
858,47,5.001165501165501,237,83,117,27,74,4,19,1,0.1504265304265304,0.43413702913702923,422,0.49184149184149184,0,"You won $1000! External Hard Drive Special, up to 20% off Digizone Newsletter 28/02/2008 In this iss"
77,3,4.311688311688312,11,9,6,11,6,1,0,2,0.3491125541125541,0.5473593073593073,64,0.8311688311688312,1,Your password will expire in 24 hours Guaranteed Erection Fast Impress the ladies with the new tool 
209,11,3.688995215311005,30,21,8,17,13,3,0,0,0.13017460317460314,0.5877619047619047,138,0.6602870813397129,0,"Apple ID: Verify your account Re: [FoRK] One Laptop Per Child, Give One Get One On Nov 12, 2007 12:3"
94,5,5.117021276595745,24,10,9,3,6,2,0,1,0.10252525252525252,0.3028619528619529,81,0.8617021276595744,0,You have 806114 unread messages commoditylogic sally steve and i did some ' thinking ' during the do
93,6,4.817204301075269,18,14,6,5,6,1,1,1,0.012499999999999997,0.546875,77,0.8279569892473119,0,"Your refund is ready to be claimed Re: [Python-3000] Removal of os.path.walk On Thu, May 1, 2008 at "
119,9,4.310924369747899,20,14,6,2,12,3,0,0,-0.04259259259259259,0.5074074074074074,83,0.6974789915966386,0,Your package cannot be delivered re : black marlin it has been taken care of . let me know if you ne
26,3,4.0,6,5,0,1,0,0,0,0,-0.3125,0.5,26,1.0,0,"Apple ID: Verify your account Okey doke. I'm at home, but not dressed cos laying around ill! Speak t"
45,4,6.155555555555556,19,4,8,1,3,1,1,0,0.375,0.5,42,0.9333333333333333,1,Event recap and photos Unique halth stuff Why most men cannot satisfy their women. Large-volume deal
25,1,5.48,13,3,2,0,3,0,1,0,0.4,0.5,25,1.0,1,System maintenance scheduled Enjoy deeper penetration after 2 months Make your lady crave bedtime wi
579,36,5.544041450777202,171,35,30,8,72,17,16,25,0.08277056277056276,0.46903679653679653,295,0.5094991364421416,0,Team lunch next week [UAI] CFP: 5th Workshop on Model Checking and AI - Call for Papers - Fifth Work
151,11,4.490066225165563,30,18,12,8,15,2,2,5,0.34890109890109894,0.5386446886446886,108,0.7152317880794702,0,Password changed successfully Elias Sinderson wrote: > Heh. Never mind the perfectly good desert in 
495,74,5.684848484848485,79,32,26,4,76,9,17,1,-0.007575757575757549,0.7606060606060606,248,0.501010101010101,0,IRS: You have a tax refund pending From spamassassin-talk-admin@lists.sourceforge.net Mon Sep 23 15:
456,68,5.309210526315789,86,36,16,11,54,6,13,2,0.12384135472370768,0.571078431372549,235,0.5153508771929824,0,Your receipt from Costco From razor-users-admin@lists.sourceforge.net Wed Oct 9 18:17:52 2002 Return
113,5,5.0265486725663715,23,17,9,1,4,0,4,0,0.32499999999999996,0.4083333333333334,87,0.7699115044247787,1,Your inquiry about pricing Regional Managers Needed Dear Mr. or Mrs. Management of the Aschsoft Inc 
89,11,4.325842696629214,22,13,13,1,5,1,0,1,0.22792207792207791,0.49231601731601726,75,0.8426966292134831,1,Your report is ready teen masturbat ! ng hi ! exclusive virgin collection . looking for realy cool h
337,16,4.827893175074184,80,37,20,15,15,4,5,0,0.06655844155844155,0.536038961038961,195,0.5786350148367952,0,"Your order has been shipped On Thursday 19 September 2002 16:44, Michael McKay wrote: > On Tue, Sep "
145,14,6.448275862068965,42,25,5,0,15,0,1,0,0.125,0.2,80,0.5517241379310345,0,Your Citibank account has been compromised [Bug 5568] Vbounce and Shortcircuit hitting read receipts
8,1,13.5,3,2,0,1,0,0,0,0,0.0,0.0,8,1.0,1,Click here to verify your information ForValuedCustomerPhentrimineAllProducts FriendlySupportToAllCo
872,18,4.240825688073395,180,46,52,9,190,10,13,1,0.15459595959595954,0.41436748436748416,458,0.5252293577981652,0,Your Citibank account has been compromised Perl5 Bug Summary Perl5 Bug Summary Generated at Mon Oct 
175,12,5.56,34,12,6,3,28,4,5,1,0.26805555555555555,0.7305555555555555,116,0.6628571428571428,0,Conference registration confirmed From rssfeeds@jmason.org Mon Sep 30 13:44:00 2002 Return-Path:  De
70,5,4.814285714285714,14,10,5,5,4,1,1,0,0.1362689393939394,0.3590909090909091,56,0.8,1,Final notice: Your account will be closed Put an end to your love failures Have you always envied th
46,9,4.934782608695652,12,6,2,1,5,0,0,2,-0.13863636363636364,0.5418181818181818,41,0.8913043478260869,1,Your payment has failed - update now 50 ways to meet your lover_evie_girl_fl -----------------------
45,2,7.5777777777777775,23,9,3,4,4,1,0,2,0.175,0.44999999999999996,45,1.0,1,Newsletter for August best software prices . stag leer zen japanize sufficient cleft ellipses discus
25,3,4.92,7,4,3,0,4,0,0,0,-0.0625,0.65,23,0.92,1,Reminder: Appointment on Thursday tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter a
527,32,2.7191650853889944,205,85,6,4,53,9,11,4,0.14476092089728454,0.44111570247933884,190,0.3605313092979127,1,Your inquiry about pricing CNN.com Daily Top 10 >+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+=+
240,12,4.120833333333334,58,24,8,5,36,7,0,0,0.016539682539682545,0.400563492063492,137,0.5708333333333333,0,You have 838869 unread messages beaumont methanol - meter 1428 - october 2000 ladies and gents : on 
20,2,4.85,6,2,4,1,0,0,0,0,0.38,0.72,18,0.9,1,Final notice: Your account will be closed Most famous ichemists in th world. Have perfect health in 
67,5,4.626865671641791,13,8,5,3,2,1,0,0,0.29183673469387755,0.5581632653061224,59,0.8805970149253731,1,Conference registration confirmed Your ex-gf will be begging to come back to her Dear 36a696c41ea9bc
376,22,4.013297872340425,62,44,20,24,18,5,3,0,0.08336038961038962,0.513706259018759,205,0.5452127659574468,0,PayPal: Unusual activity on your account Re: [opensuse] [OT] unstable system - still trying to ident
70,70,4.571428571428571,14,12,3,5,2,2,0,0,0.13541666666666666,0.5333333333333334,58,0.8285714285714286,0,"Document shared with you Gary Lawrence Murphy: >Back before they had such clever software, I used to"
65,6,4.7846153846153845,13,6,9,2,3,0,0,0,0.32142857142857145,0.3904761904761904,58,0.8923076923076924,1,Suspicious login attempt detected Return your self-estteme with blue pilule. Dear 4da6a3042a3828a239
56,4,5.839285714285714,25,2,9,1,1,1,0,0,0.3840909090909091,0.5636363636363636,51,0.9107142857142857,1,New comment on your post Accept and enjoy Our online health shop is the perfect resource for people 
32,2,4.09375,5,7,0,0,0,0,0,0,0.0,0.0,26,0.8125,0,"Congratulations! You have been selected ThatÛ÷s the thing with apes, u can fight to the death to ke"
66,6,5.651515151515151,20,11,8,6,2,1,0,0,-0.1,0.5599999999999999,58,0.8787878787878788,1,Netflix: Update your billing information hi goes taught slow promised . hottest demanding meds at af
89,10,3.0786516853932584,13,7,6,3,2,1,1,0,0.23383838383838382,0.4146464646464647,80,0.898876404494382,1,Job application received What time is okay for you Fighting s rny ex hxu ual disorder V fv i lrl ag 
148,10,5.351351351351352,30,7,7,0,36,7,10,0,0.07393939393939394,0.23757575757575755,85,0.5743243243243243,0,New features available From rssfeeds@jmason.org Thu Sep 26 11:03:32 2002 Return-Path:  Delivered-To:
229,11,4.1965065502183405,34,27,15,14,15,2,4,1,0.21404428904428902,0.522977022977023,167,0.7292576419213974,0,"URGENT: Your account will be suspended Once upon a time, Brian wrote :> Yeah, but I try to 'take it "
42,2,3.261904761904762,12,3,1,1,5,1,1,0,0.325,0.6,39,0.9285714285714286,1,Conference registration confirmed From Verna Kent B zvv u cln y From On iw line P qsn har iuw ma mml
29,1,3.3793103448275863,7,1,1,1,8,0,0,2,0.13636363636363635,0.45454545454545453,23,0.7931034482758621,1,New comment on your post Viagra (Sildenafil) 100mg x 10 pills US $ 69.95 buy now Price for 100mg x 3
165,12,4.527272727272727,33,10,10,6,18,5,4,0,0.07583333333333334,0.553525641025641,121,0.7333333333333333,0,"Quarterly report attached Re: Variable subject line spam. Am 2008-02-25 15:56:50, schrieb fchan: > H"
276,20,6.202898550724638,96,30,7,6,29,4,10,0,-0.2023809523809524,0.6053113553113553,174,0.6304347826086957,0,Your receipt from HomeDepot Re: [python-win32] Building pywin32 on Vista 64 Looks like MSVCCompiler 
15,2,4.733333333333333,3,1,0,0,1,0,0,1,-0.4,0.6,14,0.9333333333333333,0,Congratulations! You have been selected Oh for fuck's sake she's in like tallahassee
14,1,4.428571428571429,3,3,3,0,2,0,0,0,0.75,0.7666666666666666,14,1.0,0,Survey: Help us improve Good Morning my Dear........... Have a great &amp; successful day.
11,1,4.7272727272727275,4,2,0,2,0,0,0,0,0.3,0.3,11,1.0,0,"Action required: Confirm your identity Ok omw now, you at castor?"
54,4,4.296296296296297,8,8,2,4,1,0,0,0,0.28324314574314574,0.4344877344877345,44,0.8148148148148148,1,Apple ID: Verify your account Which Ones Really Work? We List The Top Penis Enlargement Products! Im
73,3,4.493150684931507,7,15,3,6,1,1,0,0,0.42613636363636365,0.6227272727272727,60,0.821917808219178,1,"Warning: Your email will be deleted If anyone has called you names because you're overweight, or you"
122,7,3.942622950819672,21,10,14,5,3,0,1,0,0.22083333333333335,0.40277777777777785,93,0.7622950819672131,1,Calendar invite for ReviewMeeting Check up as far as you are strong and can be stronger Problems eve
295,20,4.04406779661017,58,32,12,11,28,4,6,1,0.21749999999999997,0.4562500000000001,184,0.6237288135593221,0,Microsoft: Security code for verification Thanks Matthias. Actually I got all four speakers with sub
194,18,3.829896907216495,41,16,13,5,19,1,0,0,0.38285714285714284,0.5114285714285713,138,0.711340206185567,1,Thank you for your feedback fwd : any pills u want . v . a . lium . vicod ^ | n . vl @ gra . ~ xanax
27,3,4.222222222222222,5,7,1,1,0,0,0,0,0.8,0.4,25,0.9259259259259259,0,Calendar invite for ReviewMeeting Let's pool our money together and buy a bunch of lotto tickets. If
79,3,4.30379746835443,9,9,7,15,10,3,0,4,0.4666666666666667,0.5966666666666666,62,0.7848101265822784,1,"Event recap and photos Enjoy The Sex Life You Deserve ""Ever since I started on your herbal supplemen"
132,9,3.8257575757575757,47,6,6,1,21,0,2,1,0.3,0.5625,113,0.8560606060606061,1,Apple ID: Verify your account is her mother ! n paln helio bro * are you in pain v ' 1 ' c ' o * d .
65,6,4.584615384615384,14,7,5,2,4,0,0,0,0.32857142857142857,0.5814285714285714,58,0.8923076923076924,1,Job application received You will make her 5 times a night Dear 9667823f5cd2590dfba4a2f36712b199 Sum
48,4,7.270833333333333,20,4,4,0,6,0,4,0,0.09166666666666667,0.5333333333333333,46,0.9583333333333334,1,Conference registration confirmed toyota fuel guidelines - starting november 16 th general motors ma
460,27,4.391304347826087,97,72,36,22,22,0,0,3,0.05440844616376531,0.3974118080501059,201,0.4369565217391304,1,Office closed for holiday international calls for only 33 cents per minute with no subscription dear
35,1,3.742857142857143,4,7,0,6,1,0,1,0,-0.2,0.2,27,0.7714285714285715,0,Project update for Mercury Even u dont get in trouble while convincing..just tel him once or twice a
159,9,5.20125786163522,28,13,6,0,26,3,9,0,-0.05333333333333333,0.3266666666666667,90,0.5660377358490566,0,Final notice: Your account will be closed From rssfeeds@jmason.org Wed Sep 25 10:23:39 2002 Return-P
66,9,5.015151515151516,13,12,5,3,7,2,0,0,-0.15,0.5,58,0.8787878787878788,0,Delivery scheduled for Thursday Just another Bush joke... Donald Rumsfeld is giving the president hi
110,7,3.8363636363636364,20,18,5,1,6,3,1,0,0.039999999999999994,0.5700000000000001,72,0.6545454545454545,0,IRS: You have a tax refund pending Re: [opensuse] Screen Capture Joe Sloan wrote: > Chris Arnold wro
33,1,5.424242424242424,11,3,1,0,5,1,4,0,1.0,0.3,23,0.696969696969697,1,Apple ID: Verify your account Ravishing Bvlgari watches at Replica Classics Best replica watches fro
21,3,3.6666666666666665,1,5,1,0,1,0,0,0,0.75,0.9,21,1.0,0,Welcome to PayPal Hey. For me there is no leave on friday. Wait i will ask my superior and tell you.
118,7,4.483050847457627,34,17,13,6,11,1,1,0,0.24642857142857144,0.4777777777777778,92,0.7796610169491526,1,IRS: You have a tax refund pending wife not happy ? * prevent premature ejaculation * enhance p?nis 
123,6,5.821138211382114,32,10,4,5,25,3,6,0,-0.1,0.7,105,0.8536585365853658,0,Meeting scheduled for Friday [Python-Dev] Unreachable code in mmapmodule.c? Reading through Modules/
50,3,4.84,15,5,2,1,4,0,1,0,0.39999999999999997,0.6,36,0.72,0,Reminder: Appointment on Tuesday Direct message from SpamExperts via web zz Memory lack of (10min) m
149,10,4.100671140939597,21,12,10,10,13,3,4,0,0.08777777777777777,0.6438888888888888,106,0.7114093959731543,0,Your package cannot be delivered Re: [Python-Dev] unittest's redundant assertions: asserts vs. failI
22,2,4.636363636363637,5,2,0,1,4,0,1,0,0.05,0.1,20,0.9090909090909091,1,Amazon: Your order requires confirmation Barely 16 and for your pleasure We have helped thousands of
357,23,3.8515406162464987,61,49,20,12,20,3,6,3,0.18505291005291002,0.4820105820105819,181,0.5070028011204482,0,"You won $5000! Re: [ILUG] Broadband in Dublin Hello, I'll echo what Gavin says - ethernet or wireles"
33,5,4.787878787878788,4,3,1,0,4,3,0,0,0.2537878787878788,0.5181818181818182,26,0.7878787878787878,1,New comment on your post Rolex is not for all. Is it for you ? Famous Replica Watches ROLEX Cartier 
68,6,4.5,16,6,7,3,3,0,0,0,0.38571428571428573,0.44857142857142857,62,0.9117647058823529,1,Weekly team sync notes Dont let failures in bed be your nightmares anymore. Dear 494b76ec8d1ebe7dfac
